Product,Varientid,Product_Title,Description,Type,Vendor,Tags,Weight,SKU,Processing_time,Slug,Price,Compare_price,Cost,Quantity,Recommended_price,"Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value",Category,"Variant Barcode"
790,792,"Mental Health Awareness Heart Retractable Charm Bracelet","<p>This mental health awareness retractable charm bracelet has a 5/8 inch by 5/8 inch silver heart charm with a green ribbon and the words ""Mental Health Awareness"" along with three 3/8 inch diameter silver word charms that say ""Hope Faith Love."" This sterling silver plated wire bangle bracelet is adjustable in size by squeezing or stretching the slide mechanism design. This bracelet is 8 1/2 inches. </p>","Wholesale Merchandise Shop",vendor-unknown,"Bracelets, clearance_No, color_Green, GiftOption_Yes, Green Ribbon - Retail, Mental Health, product-type_Bracelets, walmart, Wholesale Merchandise Shop: Bracelets-2, Wholesale Merchandise Sho",0.045359237,RE-BR-HRT-13MH,,mental-health-awareness-heart-retractable-charm-bracelet-1-bracelet-retail,5,,5,500,18.99,Title,"Default Title",,,,,"Green Ribbon",'849228022261
791,793,"Organ Donors Heart Retractable Charm Bracelet","<p>This Organ Donation awareness retractable charm bracelet has a 5/8 inch by 5/8 inch silver heart charm with a green ribbon and the words ""Organ Donors Awareness"" along with three 3/8 inch diameter silver word charms that say ""Hope Faith Love."" The sterling silver plated wire bangle bracelets are adjustable in size by squeezing or stretching the slide mechanism design. Each bracelet is 8 1/2 inches.</p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Green, GiftOption_Yes, Green Ribbon - Retail, Organ Donation, product-type_Bracelets, w",0.008981128926,RE-BR-HRT-13OD,,organ-donors-heart-retractable-charm-bracelet-1-bracelet-retail,5,,5,500,18.99,"Package Quantity","1 Bracelet",,,,,,'8945091225791
792,796,"Melanoma Awareness Heart Retractable Charm Bracelet","<p>This Melanoma awareness retractable charm bracelet has a 5/8 inch by 5/8 inch silver heart charm with a black ribbon and the words ""Melanoma Awareness"" along with three 3/8 inch diameter silver word charms that say ""Faith Hope Love."" This sterling silver plated wire bangle bracelet is adjustable in size by squeezing or stretching the slide mechanism design. This bracelet is 8 1/2 inches. </p>","Wholesale Merchandise Shop",vendor-unknown,"Black Ribbon - Retail, bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Black, GiftOption_Yes, Melanoma, product-type_Bracelets, walmart",0.0226796185,RE-BR-HRT-17MA,,melanoma-awareness-heart-retractable-charm-bracelet-1-bracelet-retail,5,,5,999,18.99,Title,"Default Title",,,,,"Black Ribbon",'8945091223766
793,797,"Breast Cancer Heart Charm Retractable Charm Bracelet","<p>This breast cancer heart charm retractable charm bracelet has a 5/8 inch by 5/8 inch pretty silver heart charm that says Breast Cancer Awareness and three silver circle charms that are 3/8 inch diameter that have the words Hope, Faith, and Love. This sterling silver plated wire bangle bracelet is adjustable in size by squeezing or stretching the slide mechanism design. Each bracelet is 8 1/2 inches.</p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, Breast Cancer, clearance_No, color_Pink, GiftOption_Yes, Pink Ribbon - Retail, product-type_Bracelets, walm",0.045359237,RE-BR-HRT-1BC,,breast-cancer-heart-charm-retractable-charm-bracelet-1-bracelet-retail,5,,5,999,18.99,Title,"Default Title",,,,,"Pink Ribbon",'849228019537
794,798,"Coronavirus (COVID-19) Heart Charm Retractable Bracelet","<p>This coronavirus awareness retractable charm bracelet has a 5/8 inch by 5/8 inch silver heart charm with a red and yellow ribbon and reads, ""COVID-19 Awareness."" This sterling silver plated wire bangle bracelet is adjustable in size by squeezing or stretching the slide mechanism design. This bracelet is 8 1/2 inches.</p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Red-Yellow, Coronavirus, Coronavirus Disease, GiftOption_Yes, product-type_Bracelets, R",0.0226796185,RE-BR-HRT-28CV,,coronavirus-covid-19-heart-charm-retractable-bracelet-1-bracelet-retail,5,,5,500,18.99,Title,"Default Title",,,,,"Red & Yellow Ribbon",'8945091232119
795,799,"Suicide Awareness Heart Retractable Charm Bracelets","<p>This suicide awareness retractable charm bracelet has a 5/8 inch by 5/8 inch silver heart charm with a teal and purple ribbon and the words ""Suicide Awareness"" along with three 3/8 inch diameter silver word charms that say ""Faith Hope Love."" This sterling silver plated wire bangle bracelet is adjustable in size by squeezing or stretching the slide mechanism design. This bracelet is 8 1/2 inches. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Teal-Purple, GiftOption_Yes, product-type_Bracelets, Suicide Awareness, Teal & Purple R",0.0226796185,RE-BR-HRT-32SA,,pack-of-12-suicide-awareness-heart-retractable-charm-bracelets-12-bracelets,5,,5,999,18.99,Title,"Default Title",,,,,,'8945091225128
796,800,"Semicolon Suicide Awareness Heart Retractable Charm Bracelet","<p>Our semicolon suicide awareness retractable charm bracelet features a 5/8 inch by 5/8 inch silver heart charm. Three additional 3/8 inch diameter charms decorate the bracelet and read, ""Hope,"" ""Faith,"" and ""Love."" This sterling silver-plated wire bangle bracelet is adjustable in size by squeezing or stretching the slide mechanism design. The bracelet is 8 1/2 inches.</p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Teal-Purple, GiftOption_Yes, product-type_Bracelets, Suicide Awareness, Teal & Purple R",0.0226796185,RE-BR-HRT-32SC,,semicolon-suicide-awareness-heart-retractable-charm-bracelet,5,,5,999,18.99,Title,"Default Title",,,,,,'8945091238135
797,801,"Sexual Assault Awareness Retractable Charm Bracelets","<p>This sexual assault awareness retractable charm bracelet has a 5/8 inch by 5/8 inch silver heart charm with a teal and purple ribbon and the words ""Sexual Assault Awareness"" along with three 3/8 inch diameter silver word charms that say ""Faith Hope Love."" This sterling silver plated wire bangle bracelet is adjustable in size by squeezing or stretching the slide mechanism design. This bracelet is 8 1/2 inches. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Teal-Purple, GiftOption_Yes, product-type_Bracelets, Sexual Assault, Teal & Purple Ribb",0.0226796185,RE-BR-HRT-32SE,,pack-of-12-sexual-assault-awareness-retractable-charm-bracelets-12-bracelets,5,,5,998,18.99,Title,"Default Title",,,,,,'8945091225227
798,802,"Alzheimer's Heart Retractable Charm Bracelet","<p>This Alzheimer's disease awareness retractable charm bracelet has a 5/8 inch by 5/8 inch silver heart charm with a purple ribbon and the words ""Alzheimer's Awareness"" along with three 3/8 inch diameter silver word charms that say ""Faith Hope Love."" This sterling silver plated wire bangle bracelet is adjustable in size by squeezing or stretching the slide mechanism design. This bracelet is 8 1/2 inches. </p>","Wholesale Merchandise Shop",vendor-unknown,"Alzheimer's, bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Purple, GiftOption_Yes, product-type_Bracelets, Purple Ribbon - Retail, wa",0.0226796185,RE-BR-HRT-4AL,,alzheimers-heart-retractable-charm-bracelet-1-bracelet-retail,5,,5,999,18.99,Title,"Default Title",,,,,,'8945091223605
799,803,"Cystic Fibrosis Heart Retractable Charm Bracelets","<p>This Cystic Fibrosis awareness retractable charm bracelet has a 5/8 inch by 5/8 inch silver heart charm with a purple ribbon and the words ""Cystic Fibrosis"" along with three 3/8 inch diameter silver word charms that say ""Faith Hope Love."" This sterling silver plated wire bangle bracelet is adjustable in size by squeezing or stretching the slide mechanism design. This bracelet is 8 1/2 inches. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Purple, Cystic Fibrosis, Cystic Fibrosis Awareness Merchandise, GiftOption_Yes, product",0.045359237,RE-BR-HRT-4CF,,cystic-fibrosis-heart-retractable-charm-bracelets,5,,5,999,18.99,Title,"Default Title",,,,,,'849228093193
800,804,"Crohn's Disease Heart Retractable Charm Bracelet","<p>This Crohn's Disease awareness retractable charm bracelet has a 5/8 inch by 5/8 inch silver heart charm with a purple ribbon and the words ""Crohn's Awareness"" along with three 3/8 inch diameter silver word charms that say ""Faith Hope Love."" The sterling silver plated wire bangle bracelets are adjustable in size by squeezing or stretching the slide mechanism design. Each bracelet is 8 1/2 inches.</p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Purple, Crohn's Disease, GiftOption_Yes, product-type_Bracelets, Purple Ribbon - Retail",0.008981128926,RE-BR-HRT-4CR,,crohns-disease-heart-retractable-charm-bracelet-1-bracelet-retail,5,,5,500,18.99,"Package Quantity","1 Bracelet",,,,,"Purple Ribbon",'849228093209
801,805,"Domestic Violence Heart Retractable Bracelet","<p>This Domestic Violence awareness retractable charm bracelet has a 5/8 inch by 5/8 inch silver heart charm with a purple ribbon and the words ""Domestic Violence"" along with three 3/8 inch diameter silver word charms that say ""Hope Faith Love."" This sterling silver plated wire bangle bracelet is adjustable in size by squeezing or stretching the slide mechanism design. This bracelet is 8 1/2 inches. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Purple, Domestic Violence, GiftOption_Yes, product-type_Bracelets, Purple Ribbon - Reta",0.045359237,RE-BR-HRT-4DV,,domestic-violence-heart-retractable-bracelet-1-bracelet-retail,5,,5,999,18.99,Title,"Default Title",,,,,,'810003042057
802,806,"Epilepsy Heart Retractable Charm Bracelets","<p>This Epilepsy awareness retractable charm bracelet has a 5/8 inch by 5/8 inch silver heart charm with a purple ribbon and the words ""Epilepsy Awareness"" along with three 3/8 inch diameter silver word charms that say ""Faith Hope Love."" This sterling silver plated wire bangle bracelet is adjustable in size by squeezing or stretching the slide mechanism design. This bracelet is 8 1/2 inches. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Purple, Epilepsy, Epilepsy Awareness Bracelets, Epilepsy Awareness Ribbons, GiftOption_",0.045359237,RE-BR-HRT-4EP,,pack-of-12-epilepsy-heart-retractable-charm-bracelets-12-bracelets,5,,5,999,18.99,Title,"Default Title",,,,,"Purple Ribbon",'849228093230
803,807,"Fibromyalgia Heart Retractable Charm Bracelet","<p>This Fibromyalgia awareness retractable charm bracelet has a 5/8 inch by 5/8 inch silver heart charm with a purple ribbon and the words ""Fibromyalgia Awareness"" along with three 3/8 inch diameter silver word charms that say ""Faith Hope Love."" This sterling silver plated wire bangle bracelet is adjustable in size by squeezing or stretching the slide mechanism design. This bracelet is 8 1/2 inches. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Purple, Fibromyalgia, GiftOption_Yes, product-type_Bracelets, Purple Ribbon - Retail, w",0.0226796185,RE-BR-HRT-4FB,,fibromyalgia-heart-retractable-charm-bracelet-1-bracelet-retail,5,,5,999,18.99,Title,"Default Title",,,,,"Purple Ribbon",'8945091223629
804,808,"Pancreatic Cancer Heart Retractable Charm Bracelets","<p>These Pancreatic Cancer awareness retractable charm bracelets have a 5/8 inch by 5/8 inch silver heart charm with a purple ribbon and the words ""Pancreatic Cancer Awareness"" along with three 3/8 inch diameter silver word charms that say ""Faith Hope Love."" The sterling silver plated wire bangle bracelets are adjustable in size by squeezing or stretching the slide mechanism design. Each bracelet is 8 1/2 inches.</p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Purple, GiftOption_Yes, Pancreatic Cancer, product-type_Bracelets, Purple Ribbon - Whol",0.008981128926,RE-BR-HRT-4PC,,pancreatic-cancer-heart-retractable-charm-bracelets,5,,5,500,18.99,"Package Quantity","1 Bracelet",,,,,"Purple Ribbon",'8945091223636
805,809,"Kidney Cancer Heart Retractable Charm Bracelet","<p>This Kidney Cancer heart charm retractable bracelet has a 5/8 inch by 5/8 inch pretty silver heart charm with an orange ribbon and the words ""Kidney Cancer Awareness"" along with three 3/8 inch diameter silver word charms that say ""Hope Faith Love."" This sterling silver plated wire bangle bracelet is adjustable in size by squeezing or stretching the slide mechanism design. This bracelet is 8 1/2 inches. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Orange, GiftOption_Yes, Kidney Cancer, Orange Ribbon - Retail, product-type_Bracelets,",0.045359237,RE-BR-HRT-5KC,,kidney-cancer-heart-retractable-charm-bracelet-1-bracelet-retail,5,,5,999,18.99,Title,"Default Title",,,,,"Orange Ribbon",'849228093056
806,810,"Leukemia Heart Retractable Charm Bracelet","<p>This Leukemia heart charm retractable bracelet has a 5/8 inch by 5/8 inch pretty silver heart charm with an orange ribbon and the words ""Leukemia Awareness"" along with three 3/8 inch diameter silver word charms that say ""Hope Faith Love."" This sterling silver plated wire bangle bracelet is adjustable in size by squeezing or stretching the slide mechanism design. This bracelet is 8 1/2 inches. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Orange, GiftOption_Yes, Leukemia, Orange Ribbon - Retail, product-type_Bracelets, walma",0.045359237,RE-BR-HRT-5LK,,leukemia-heart-retractable-charm-bracelet-1-bracelet-retail,5,,5,999,18.99,Title,"Default Title",,,,,"Orange Ribbon",'8945091223322
807,811,"Multiple Sclerosis Heart Retractable Charm Bracelets","<p>This Multiple Sclerosis heart charm retractable bracelet has a 5/8 inch by 5/8 inch pretty silver heart charm with an orange ribbon and the words ""Multiple Sclerosis Awareness"" along with three 3/8 inch diameter silver word charms that say ""Hope Faith Love."" This sterling silver plated wire bangle bracelet is adjustable in size by squeezing or stretching the slide mechanism design. This bracelet is 8 1/2 inches. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Orange, GiftOption_Yes, Multiple Sclerosis, Multiple Sclerosis Awareness Bracelets, Mul",0.045359237,RE-BR-HRT-5MS,,multiple-sclerosis-heart-retractable-charm-bracelets,5,,5,999,18.99,Title,"Default Title",,,,,"Orange Ribbon",'849228093032
